Index,Date,Time,[uSec],TagID/BPM,Freq [MHz],Codeset,Antenna,Gain,RSSI
283,8/30/2024,13:39:21,948672,999,166.38,Lotek6M,Antenna 3,75,82
284,8/30/2024,13:39:22,992805,999,166.38,Lotek6M,Antenna 3,75,54
285,8/30/2024,13:39:32,802693,999,166.38,Lotek6M,Antenna 3,75,79
286,8/30/2024,13:39:32,895488,999,166.38,Lotek6M,Antenna 3,75,52
287,8/30/2024,13:39:33,203877,999,166.38,Lotek6M,Antenna 3,75,77
288,8/30/2024,13:39:34,394640,999,166.38,Lotek6M,Antenna 3,75,82
289,8/30/2024,13:39:35,478976,999,166.38,Lotek6M,Antenna 3,75,59
290,8/30/2024,13:39:35,662523,999,166.38,Lotek6M,Antenna 3,75,60
291,8/30/2024,13:39:36,328976,999,166.38,Lotek6M,Antenna 3,75,76
292,8/30/2024,13:39:36,545920,999,166.38,Lotek6M,Antenna 3,75,81
293,8/30/2024,13:39:36,738117,999,166.38,Lotek6M,Antenna 3,75,82
294,8/30/2024,13:39:37,62016,999,166.38,Lotek6M,Antenna 3,75,80
295,8/30/2024,13:39:46,948907,999,166.38,Lotek6M,Antenna 3,75,65
296,8/30/2024,13:39:56,657483,999,166.38,Lotek6M,Antenna 3,75,79
297,8/30/2024,13:39:56,967077,999,166.38,Lotek6M,Antenna 3,75,49
298,8/30/2024,13:39:57,407488,999,166.38,Lotek6M,Antenna 3,75,81
299,8/30/2024,13:39:57,884128,999,166.38,Lotek6M,Antenna 3,75,59
300,8/30/2024,13:39:58,408139,999,166.38,Lotek6M,Antenna 3,75,71
301,8/30/2024,13:39:58,957819,999,166.38,Lotek6M,Antenna 3,75,84
302,8/30/2024,13:39:59,933984,999,166.38,Lotek6M,Antenna 3,75,61
303,8/30/2024,13:40:00,167307,999,166.38,Lotek6M,Antenna 3,75,61
304,8/30/2024,13:40:00,291531,999,166.38,Lotek6M,Antenna 3,75,76
305,8/30/2024,13:40:09,727568,999,166.38,Lotek6M,Antenna 3,75,81
306,8/30/2024,13:40:10,687947,999,166.38,Lotek6M,Antenna 3,75,60
307,8/30/2024,13:40:14,954688,24,166.38,Lotek6M,Antenna 3,75,80
308,8/30/2024,13:40:16,354853,999,166.38,Lotek6M,Antenna 3,75,77
309,8/30/2024,13:40:17,664293,999,166.38,Lotek6M,Antenna 3,75,69
